dummy(1)            x[cm](2)            T[K](3)             v[cm/s](4)          U[kg/m2/s](5)       G[kg/m3/s](6)       H[kg/m3/s2](7)      rho[kg/m3](8)       k[W/m/K](9)         mu[kg/m/s](10)      Cp[J/kg/K](11)      Q[W/m3](12)         AR[kmol/m2/s](13)   N[kmol/m2/s](14)    O[kmol/m2/s](15)    H[kmol/m2/s](16)    C[kmol/m2/s](17)    AR_x(18)            N2_x(19)            O2_x(20)            H2_x(21)            H2O_x(22)           H2O2_x(23)          CO_x(24)            CO2_x(25)           CH2O_x(26)          CH4_x(27)           CH3OH_x(28)         C2H2_x(29)          CH2CO_x(30)         C2H4_x(31)          C2H4O_x(32)         CH3CHO_x(33)        C2H6_x(34)          C3H2_x(35)          PC3H4_x(36)         AC3H4_x(37)         C2H3CHO_x(38)       C3H6_x(39)          C3H8_x(40)          C4H2_x(41)          C4H4_x(42)          C4H6_x(43)          IC3H5CHO_x(44)      NC4H8_x(45)         CYC5H6_x(46)        BENZYNE_x(47)       C6H4O2_x(48)        C6H6_x(49)          C6H5OH_x(50)        CYC6H8_x(51)        MCPTD_x(52)         C7H8_x(53)          C6H5C2H_x(54)       BZFUR_x(55)         C6H5C2H3_x(56)      XYLENE_x(57)        INDENE_x(58)        C10H8_x(59)         C10H7CH3_x(60)      C12H8_x(61)         BIPHENYL_x(62)      FLUORENE_x(63)      C14H10_x(64)        C6H5C2H4C6H5_x(65)  C16H10_x(66)        BIN1C_x(67)         BIN1B_x(68)         BIN1A_x(69)         BIN2C_x(70)         BIN2B_x(71)         BIN2A_x(72)         BIN5C_x(73)         BIN5B_x(74)         BIN6C_x(75)         BIN6B_x(76)         BIN7C_x(77)         BIN7B_x(78)         BIN7A_x(79)         BIN8C_x(80)         BIN8B_x(81)         BIN8A_x(82)         BIN9C_x(83)         BIN9B_x(84)         BIN9A_x(85)         BIN10C_x(86)        BIN10B_x(87)        BIN10A_x(88)        BIN11B_x(89)        BIN11A_x(90)        BIN12B_x(91)        BIN12A_x(92)        BIN13B_x(93)        BIN13A_x(94)        BIN14B_x(95)        BIN14A_x(96)        BIN15B_x(97)        BIN15A_x(98)        BIN16B_x(99)        BIN16A_x(100)       BIN17B_x(101)       BIN17A_x(102)       BIN18B_x(103)       BIN18A_x(104)       BIN19B_x(105)       BIN19A_x(106)       BIN20B_x(107)       BIN20A_x(108)       O_x(109)            H_x(110)            OH_x(111)           HO2_x(112)          CH_x(113)           HCO_x(114)          CH2S_x(115)         CH2_x(116)          CH3_x(117)          CH2OH_x(118)        CH3O_x(119)         C2H_x(120)          HCCO_x(121)         C2H3_x(122)         CH3CO_x(123)        CH2CHO_x(124)       C2H5_x(125)         C3H3_x(126)         CH2CCH3_x(127)      CH2CHCH2_x(128)     C2H4CHO_x(129)      NC3H7_x(130)        IC3H7_x(131)        C4H3_x(132)         C4H5_x(133)         SC4H7_x(134)        CH2C3H5_x(135)      NC4H9S_x(136)       NC4H9P_x(137)       CYC5H5_x(138)       C5H7_x(139)         LC6H5_x(140)        C6H5_x(141)         C6H5O_x(142)        C6H4CH3_x(143)      C7H7_x(144)         C6H4C2H_x(145)      C6H5C2H2_x(146)     RXYLENE_x(147)      INDENYL_x(148)      C10H7_x(149)        C10H7O_x(150)       RTETRALIN_x(151)    C10H7CH2_x(152)     C12H7_x(153)        RBIPHENYL_x(154)    C14H9_x(155)        C16H9_x(156)        BIN1BJ_x(157)       BIN1AJ_x(158)       BIN2BJ_x(159)       BIN2AJ_x(160)       BIN5CJ_x(161)       BIN6CJ_x(162)       BIN7CJ_x(163)       BIN12BJ_x(164)      BIN13BJ_x(165)      BIN14BJ_x(166)      BIN15BJ_x(167)      BIN16BJ_x(168)      BIN17BJ_x(169)      BIN17AJ_x(170)      BIN18BJ_x(171)      BIN18AJ_x(172)      BIN19BJ_x(173)      AR_w(174)           N2_w(175)           O2_w(176)           H2_w(177)           H2O_w(178)          H2O2_w(179)         CO_w(180)           CO2_w(181)          CH2O_w(182)         CH4_w(183)          CH3OH_w(184)        C2H2_w(185)         CH2CO_w(186)        C2H4_w(187)         C2H4O_w(188)        CH3CHO_w(189)       C2H6_w(190)         C3H2_w(191)         PC3H4_w(192)        AC3H4_w(193)        C2H3CHO_w(194)      C3H6_w(195)         C3H8_w(196)         C4H2_w(197)         C4H4_w(198)         C4H6_w(199)         IC3H5CHO_w(200)     NC4H8_w(201)        CYC5H6_w(202)       BENZYNE_w(203)      C6H4O2_w(204)       C6H6_w(205)         C6H5OH_w(206)       CYC6H8_w(207)       MCPTD_w(208)        C7H8_w(209)         C6H5C2H_w(210)      BZFUR_w(211)        C6H5C2H3_w(212)     XYLENE_w(213)       INDENE_w(214)       C10H8_w(215)        C10H7CH3_w(216)     C12H8_w(217)        BIPHENYL_w(218)     FLUORENE_w(219)     C14H10_w(220)       C6H5C2H4C6H5_w(221) C16H10_w(222)       BIN1C_w(223)        BIN1B_w(224)        BIN1A_w(225)        BIN2C_w(226)        BIN2B_w(227)        BIN2A_w(228)        BIN5C_w(229)        BIN5B_w(230)        BIN6C_w(231)        BIN6B_w(232)        BIN7C_w(233)        BIN7B_w(234)        BIN7A_w(235)        BIN8C_w(236)        BIN8B_w(237)        BIN8A_w(238)        BIN9C_w(239)        BIN9B_w(240)        BIN9A_w(241)        BIN10C_w(242)       BIN10B_w(243)       BIN10A_w(244)       BIN11B_w(245)       BIN11A_w(246)       BIN12B_w(247)       BIN12A_w(248)       BIN13B_w(249)       BIN13A_w(250)       BIN14B_w(251)       BIN14A_w(252)       BIN15B_w(253)       BIN15A_w(254)       BIN16B_w(255)       BIN16A_w(256)       BIN17B_w(257)       BIN17A_w(258)       BIN18B_w(259)       BIN18A_w(260)       BIN19B_w(261)       BIN19A_w(262)       BIN20B_w(263)       BIN20A_w(264)       O_w(265)            H_w(266)            OH_w(267)           HO2_w(268)          CH_w(269)           HCO_w(270)          CH2S_w(271)         CH2_w(272)          CH3_w(273)          CH2OH_w(274)        CH3O_w(275)         C2H_w(276)          HCCO_w(277)         C2H3_w(278)         CH3CO_w(279)        CH2CHO_w(280)       C2H5_w(281)         C3H3_w(282)         CH2CCH3_w(283)      CH2CHCH2_w(284)     C2H4CHO_w(285)      NC3H7_w(286)        IC3H7_w(287)        C4H3_w(288)         C4H5_w(289)         SC4H7_w(290)        CH2C3H5_w(291)      NC4H9S_w(292)       NC4H9P_w(293)       CYC5H5_w(294)       C5H7_w(295)         LC6H5_w(296)        C6H5_w(297)         C6H5O_w(298)        C6H4CH3_w(299)      C7H7_w(300)         C6H4C2H_w(301)      C6H5C2H2_w(302)     RXYLENE_w(303)      INDENYL_w(304)      C10H7_w(305)        C10H7O_w(306)       RTETRALIN_w(307)    C10H7CH2_w(308)     C12H7_w(309)        RBIPHENYL_w(310)    C14H9_w(311)        C16H9_w(312)        BIN1BJ_w(313)       BIN1AJ_w(314)       BIN2BJ_w(315)       BIN2AJ_w(316)       BIN5CJ_w(317)       BIN6CJ_w(318)       BIN7CJ_w(319)       BIN12BJ_w(320)      BIN13BJ_w(321)      BIN14BJ_w(322)      BIN15BJ_w(323)      BIN16BJ_w(324)      BIN17BJ_w(325)      BIN17AJ_w(326)      BIN18BJ_w(327)      BIN18AJ_w(328)      BIN19BJ_w(329)      
0                   0                   473                 15.1710727          0.0688941862        1.56211475e-24      -1785.1562          0.908230917         0.0373777681        2.89306284e-05      865.894086          6.92360736e+12      0.00113609017       0                   0.000889536308      0.0014105002        0.000654081996      0.581306523         0                   0.171547508         0.0483835249        0.0412882542        5.14018847e-06      0.0537179959        0.0078011917        0.000650356128      0.00306591448       3.26619745e-05      0.0038639723        0.000302460702      0.00284554294       4.82920329e-09      0.000263213115      0.000216673749      9.07736287e-10      8.22138488e-05      0.000256674267      7.22346115e-05      0.0830809409        6.02325807e-06      3.43153402e-05      3.63262845e-05      0.000124423608      1.44416246e-05      0.000235163291      9.3619181e-06       2.59283102e-08      2.27637346e-06      3.00825308e-05      8.41261521e-06      4.99920085e-10      1.2628971e-06       9.24433319e-07      1.44604174e-07      7.3826455e-08       1.62578469e-07      4.87359104e-09      2.43665406e-08      2.14653539e-08      7.80382017e-10      2.82692026e-09      6.95161411e-10      3.86165426e-11      2.49608057e-10      1.18946907e-10      1.48608011e-10      5.73813494e-11      4.37628442e-11      7.4915507e-13       7.26587134e-12      2.34314486e-13      1.80525488e-14      1.2381436e-12       3.16914327e-14      5.0718127e-13       2.97632024e-14      2.02269747e-13      2.06605981e-14      5.01003827e-16      3.60759803e-14      3.46731916e-15      1.74008e-16         1.27436482e-15      3.09893964e-16      3.58996484e-17      4.07473622e-17      4.65997252e-17      7.0730863e-18       5.33664386e-18      9.63753965e-19      2.26228902e-19      4.41807784e-20      2.99886087e-19      3.0776044e-20       4.33996267e-19      2.31026368e-20      9.12104255e-19      1.12873945e-19      8.53357853e-16      4.364638e-17        6.78043323e-17      2.04603928e-18      4.78209298e-18      1.0382321e-19       3.64943961e-19      5.70742208e-21      3.56577948e-20      1.4102802e-22       3.75321747e-07      3.81951283e-06      1.0090978e-06       4.30912681e-05      1.31589048e-11      6.12591445e-07      1.91647751e-10      3.3363852e-09       7.77394586e-05      3.93111607e-09      1.12627525e-07      1.18521682e-10      3.06184996e-07      5.29839606e-07      8.15938619e-09      6.5800946e-08       4.07466844e-07      2.15077165e-05      7.17084141e-09      0.000560471234      4.52830211e-14      6.7172046e-08       1.15267158e-06      3.4990631e-09       1.00283651e-07      5.51854317e-07      4.80332459e-09      8.80840785e-09      1.72462343e-10      8.70761272e-07      5.08678997e-09      1.91062197e-15      1.36868691e-08      5.79280108e-07      5.05607381e-10      8.68379704e-08      3.88882956e-11      6.37590942e-12      2.20524566e-10      1.3463632e-09       7.16830803e-12      1.97125928e-09      4.25289729e-15      1.04838252e-11      1.70139799e-12      1.04623463e-12      2.88442752e-13      1.65848859e-13      1.22121842e-14      3.04588058e-19      1.28965253e-19      1.70008618e-20      8.97861712e-16      3.64156048e-16      1.23408921e-16      3.56728816e-22      1.22939458e-21      1.1709573e-21       1.77568233e-21      3.16113568e-17      4.23245033e-18      3.38948377e-21      4.4574721e-19       1.62734035e-22      4.14382023e-20      0.658757071         0                   0.155715652         0.00276702493       0.021100163         4.95977268e-06      0.0426832943        0.00973929389       0.000553954046      0.0013953098        2.96884192e-05      0.00285408333       0.000360683016      0.00226456588       6.03498228e-09      0.000328933447      0.000184826717      9.79778636e-10      9.34404991e-05      0.000291724229      0.00011488265       0.0991773457        7.53469261e-06      4.87308711e-05      5.36640715e-05      0.000190924144      2.8714637e-05       0.000374299581      1.75554121e-05      5.59722129e-08      6.98036542e-06      6.66604544e-05      2.24597886e-05      1.13637259e-09      2.87070213e-06      2.41631491e-06      4.18971705e-07      2.47409073e-07      4.80347644e-07      1.4678029e-08       8.02946699e-08      7.80482219e-08      3.14800146e-09      1.22051134e-08      3.04108702e-09      1.82091438e-10      1.26204307e-09      6.15012349e-10      8.52645799e-10      4.00870189e-10      3.10735885e-10      5.44786928e-12      1.01519788e-10      3.32747656e-12      2.62556926e-13      1.3726321e-10       3.55687697e-12      1.11990283e-10      6.68092542e-12      8.6870967e-11       9.02102553e-12      2.23237079e-13      3.09878797e-11      3.01547393e-12      1.54441887e-13      2.18926074e-12      5.36804658e-13      6.34692792e-14      1.40001668e-13      1.6077574e-13       2.49087948e-14      3.66717747e-14      6.76041202e-15      3.10915083e-15      6.19826795e-16      8.24289971e-15      8.60014532e-16      2.38583106e-14      1.29117332e-15      1.00283197e-13      1.25650851e-14      1.86867555e-10      9.67745938e-12      2.89994791e-11      8.86047764e-13      4.09054114e-12      8.99223433e-14      6.24336789e-13      9.88651315e-15      1.22004886e-13      4.88583238e-16      1.7034194e-07       1.0921783e-07       4.86839707e-07      4.03466231e-05      4.85984474e-12      5.0427034e-07       7.62594286e-11      1.32759622e-09      3.31565983e-05      3.46081708e-09      9.91533332e-08      8.41557272e-11      3.5636895e-07       4.06511171e-07      9.96334624e-09      8.03488882e-08      3.35925365e-07      2.38296798e-05      8.35509833e-09      0.00065303247       7.33134247e-14      8.2106968e-08       1.40895468e-06      5.06903915e-09      1.51014552e-07      8.6258334e-07       7.50790133e-09      1.42718484e-08      2.79432612e-10      1.60794711e-06      9.684173e-09        4.17915004e-15      2.99376227e-08      1.52998313e-06      1.30711589e-09      2.24496902e-07      1.11561758e-10      1.8655682e-11       6.57858629e-10      4.39815016e-09      2.58590575e-11      8.00581645e-09      1.58284041e-14      4.19911684e-11      7.29706572e-12      4.5469923e-12       1.4501472e-12       9.46823617e-13      8.63627992e-14      2.20626029e-18      1.82773493e-18      2.46775017e-19      9.95131679e-14      8.03985874e-14      5.29982295e-14      4.90265115e-18      3.37920501e-17      6.4371633e-17       1.95231032e-16      6.92222633e-12      1.81019181e-12      1.46783317e-15      3.81286447e-13      1.40945606e-16      7.08914148e-14      
0                   0.0571428571        1317                45.4621283          0.068141069         -2.63591033         -1785.1562          0.299770695         0.098378153         5.92449761e-05      1084.82741          64543498.5          0.00112161316       0                   0.00088319352       0.00143701945       0.000645752743      0.533244825         0                   0.0917172527        0.0918739307        0.0812026863        1.10268619e-05      0.113711821         0.0189750005        0.0015328522        0.00681008509       7.79964634e-05      0.00908720618       0.00078663388       0.00676667542       1.36157312e-08      0.000688813792      0.00054430142       2.26149297e-09      0.000230854462      0.00072067137       0.000199781257      0.0384242134        1.74989801e-05      0.000108558814      0.000115516129      0.000397577836      4.75825162e-05      0.000695625918      3.10715945e-05      8.87540131e-08      8.36922883e-06      0.000103254911      3.05555636e-05      1.72039156e-09      4.27892727e-06      3.47188283e-06      5.5444678e-07       3.1186603e-07       6.53262461e-07      1.94242863e-08      9.89231682e-08      9.12574055e-08      3.44377482e-09      1.28627819e-08      3.07444804e-09      1.87304103e-10      1.23677827e-09      5.65645828e-10      7.76843809e-10      1.7062943e-10       1.30176064e-10      2.22947701e-12      2.45096358e-11      7.90517752e-13      6.09175371e-14      5.02486159e-12      1.28617067e-13      2.05904007e-12      1.20832481e-13      8.21306859e-13      8.38916379e-14      2.0343157e-15       1.46497863e-13      1.40801553e-14      7.06616234e-16      5.17518941e-15      1.25847837e-15      1.45788484e-16      1.65478526e-16      1.8924549e-16       2.87244245e-17      2.16728088e-17      3.9139318e-18       9.18750277e-19      1.79424969e-19      1.21788679e-18      1.24986552e-19      1.76253277e-18      9.38237556e-20      3.70421334e-18      4.58400647e-19      3.46563523e-15      1.77255571e-16      2.75365279e-16      8.30932419e-18      1.94209196e-17      4.21644295e-19      1.4821016e-18       2.31788447e-20      1.44812579e-19      5.72739604e-22      7.21533873e-07      6.66708964e-06      1.9366775e-06       9.20769798e-05      2.54117332e-11      1.43690109e-06      4.2851994e-10       7.46008016e-09      0.000174117014      9.34920117e-09      2.67857098e-07      2.7750815e-10       5.88528821e-07      1.25575546e-06      2.12891662e-08      1.71685373e-07      1.01832102e-06      6.01755979e-05      1.88968891e-08      0.00147673093       1.39774238e-13      1.94530058e-07      3.3381318e-06       1.10988162e-08      3.19693163e-07      1.62888535e-06      1.41777739e-08      2.85661946e-08      5.59305717e-10      2.88493374e-06      1.69117101e-08      6.60217941e-15      4.69153208e-08      2.10190604e-06      1.89694522e-09      3.25799984e-07      1.49233181e-10      2.55974104e-11      8.78200919e-10      5.46213842e-09      3.04568886e-11      8.45284113e-09      1.8112453e-14       4.62411853e-11      7.70484236e-12      4.62510786e-12      1.4287148e-12       8.66735529e-13      3.63231704e-14      9.06380403e-19      4.35088292e-19      5.73676868e-20      3.64386654e-15      1.47839028e-15      5.01096151e-16      1.44873045e-21      4.99277389e-21      4.75545709e-21      7.21135348e-21      1.28379239e-16      1.71887227e-17      1.37652878e-20      1.81025772e-18      6.60891501e-22      1.68287826e-19      0.657550656         0                   0.0905902306        0.00571729152       0.0451556563        1.15775626e-05      0.0983164568        0.0257769061        0.00142070941       0.00337245078       7.71439767e-05      0.00730374327       0.0010207323        0.00585973038       1.85150101e-08      0.000936666134      0.000505219834      2.65610956e-09      0.000285503158      0.000891271279      0.000345737364      0.0499112599        2.38193156e-05      0.000167750348      0.000185689668      0.000663838903      0.00010294782       0.0012047808        6.34004302e-05      2.08482082e-07      2.7925603e-05       0.000248970039      8.87661554e-05      4.25529763e-09      1.05837005e-05      9.87473562e-06      1.74801923e-06      1.1372453e-06       2.10021043e-06      6.36570051e-08      3.54709917e-07      3.61056817e-07      1.51162787e-08      6.0429032e-08       1.46350032e-08      9.6104982e-10       6.8044009e-09       3.18242184e-09      4.85000981e-09      1.29708792e-09      1.00577186e-09      1.76416997e-11      3.72633873e-10      1.22154639e-11      9.64072644e-13      6.06163398e-10      1.57075353e-11      4.94725625e-10      2.95136643e-11      3.83823576e-10      3.98578775e-11      9.86338788e-13      1.36926492e-10      1.33245232e-11      6.8243606e-13       9.67414155e-12      2.37209121e-12      2.80465252e-13      6.18668248e-13      7.10469065e-13      1.1007218e-13       1.62054606e-13      2.98746423e-14      1.37395864e-14      2.73906499e-15      3.6426135e-14       3.80048267e-15      1.05432224e-13      5.70582276e-15      4.43161633e-13      5.55263878e-14      8.25786993e-10      4.27656909e-11      1.2815171e-10       3.9155371e-12       1.80765278e-11      3.9737621e-13       2.75900949e-12      4.36895343e-14      5.39152348e-13      2.15910042e-15      3.56333831e-07      2.07445653e-07      1.01669928e-06      9.3810501e-05       1.02122023e-11      1.28706904e-06      1.85542468e-10      3.23009865e-09      8.08075875e-05      8.95611695e-09      2.5659513e-07       2.14409531e-10      7.45360136e-07      1.04837249e-06      2.82871283e-08      2.28120073e-07      9.13519252e-07      7.25482249e-05      2.39582027e-08      0.00187225626       2.462395e-13        2.58738245e-07      4.43994296e-06      1.74957677e-08      5.23847028e-07      2.77044551e-06      2.41138825e-08      5.0363705e-08       9.86085424e-10      5.7968354e-06       3.50339197e-08      1.5713864e-14       1.11663274e-07      6.0407908e-06       5.3362719e-09       9.16503696e-07      4.6584808e-10       8.14981021e-11      2.85070291e-09      1.94156975e-08      1.1955398e-10       3.73548553e-08      7.33520036e-14      2.015346e-10        3.59574242e-11      2.18725523e-11      7.81592659e-12      5.38425557e-12      2.79511438e-13      7.14392448e-18      6.70965772e-18      9.06108209e-19      4.39456643e-13      3.55166882e-13      2.3416304e-13       2.16652078e-17      1.4933019e-16       2.84464586e-16      8.6274576e-16       3.05900318e-11      7.99942558e-12      6.48650721e-15      1.68494456e-12      6.22853326e-16      3.13276567e-13      
0                   0.114285714         1950                71.4229406          0.06651959          -3.03926624         -1785.1562          0.186269536         0.147921187         7.69249231e-05      1076.8976           405693886           0.00110495067       0                   0.000869035147      0.00125580385       0.000600239414      0.495093602         0                   0.00337339187       0.128051324         0.122873188         8.71788118e-09      0.189283327         0.0349643674        0.000140094255      0.00328126081       8.1411716e-06       0.0173404343        8.9727036e-05       0.000685036088      1.73927119e-11      4.91296921e-07      8.72866218e-06      4.85769017e-05      5.78422002e-05      6.08910434e-05      6.17634137e-06      6.00932948e-05      2.8124151e-08       0.000277535431      3.52833341e-05      1.82069757e-06      1.16413992e-06      1.13658693e-07      3.75464169e-07      3.26567504e-08      7.92854438e-08      2.0628105e-05       2.74504054e-07      2.70356985e-12      2.60535029e-08      1.97160011e-07      5.93173913e-07      1.90440535e-08      1.31689892e-08      4.56797353e-10      8.80979452e-08      4.21058755e-08      3.35346672e-09      4.59566349e-08      1.39184009e-09      4.84785549e-10      2.49309437e-09      4.03175593e-13      3.58580837e-09      4.97216729e-10      4.70653275e-10      1.67879707e-12      9.00325948e-11      3.18062681e-12      2.12429225e-13      1.43354802e-11      3.68385861e-13      4.6688339e-12       4.75133187e-13      1.70063258e-12      3.21041803e-13      4.25271717e-15      7.35688249e-13      1.76522243e-14      4.02603818e-16      1.78289933e-14      8.78455228e-16      4.45751587e-17      4.81668196e-16      4.15990984e-16      1.28695709e-17      5.62580703e-17      2.24364273e-18      1.62414051e-19      2.72048976e-19      2.21280234e-19      4.36133149e-19      3.49592511e-19      3.50533801e-19      7.39264339e-19      2.24789048e-18      4.17448819e-16      3.07718555e-16      3.25063176e-17      1.30018939e-18      2.70033904e-18      4.13663236e-20      2.59540462e-19      2.07458211e-20      6.56378773e-19      3.08723982e-21      2.83673898e-05      0.00219394182       0.000240811268      8.38227409e-07      1.49650204e-06      9.98468384e-06      1.53700706e-06      3.02780287e-05      0.00113540702       1.05009755e-06      1.26042588e-08      4.19340297e-06      2.70033833e-05      5.45717727e-06      3.48168952e-08      1.49003992e-08      2.60922129e-07      0.000401798391      1.34425418e-08      0.00015061144       4.10121357e-14      2.71940544e-09      1.33852146e-08      1.02488483e-07      1.39264459e-08      5.58370343e-09      9.39805513e-11      1.45129533e-11      8.44001085e-13      4.16915745e-07      1.64732805e-10      3.89629917e-12      1.1108598e-06       3.22761399e-08      5.09918085e-09      3.41084081e-08      3.82658574e-08      1.40518361e-11      2.43551985e-10      1.94955597e-08      7.61283484e-09      8.61775736e-10      6.12550288e-14      6.48520732e-10      5.29574657e-09      1.55037751e-10      3.32050661e-10      7.32486361e-10      5.83563929e-11      2.04461914e-16      3.75572537e-16      4.30271633e-17      1.10288726e-11      5.09541839e-12      2.21221341e-12      1.73773059e-18      5.62086491e-18      7.97657227e-18      1.38964796e-17      1.73344843e-14      1.2627916e-15       1.62238178e-18      9.11321775e-17      9.5623541e-20       7.16801205e-18      0.66357251          0                   0.00362155952       0.0086612509        0.0742672585        9.94889056e-09      0.177881781         0.0516265585        0.000141131451      0.00176616933       8.75210514e-06      0.0151486382        0.000126549676      0.00064478399       2.57068459e-11      7.26148646e-07      8.80617104e-06      6.20124741e-05      7.77527847e-05      8.18511082e-05      1.16177325e-05      8.4843401e-05       4.16096888e-08      0.000466138827      6.1647183e-05       3.30428008e-06      2.73762172e-06      2.13960423e-07      8.3271362e-07       8.33781414e-08      2.87547161e-07      5.40622618e-05      8.66771014e-07      7.26839864e-12      7.00434075e-08      6.09505677e-07      2.03267005e-06      7.54821008e-08      4.60178216e-08      1.62713361e-09      3.43352014e-07      1.81070891e-07      1.59993615e-08      2.34669938e-07      7.20134325e-09      2.70362704e-09      1.49085454e-08      2.46550505e-12      2.43329347e-08      4.10827697e-09      3.9524641e-09       1.44389009e-11      1.48779723e-09      5.34206983e-11      3.65409802e-12      1.87964726e-09      4.890023e-11        1.21928867e-09      1.2614014e-10       8.63843755e-10      1.65788952e-10      2.2411595e-12       7.47392125e-10      1.81569197e-11      4.22624579e-13      3.62252604e-11      1.79971513e-12      9.32067249e-14      1.95732373e-12      1.6974698e-12       5.36029638e-14      4.57224524e-13      1.86140839e-14      2.63996568e-15      4.51403641e-15      7.19361679e-15      1.44142839e-14      2.27298617e-14      2.31704182e-14      9.61312136e-14      2.9595648e-13       1.08115243e-10      8.06952163e-11      1.6443017e-11       6.65933346e-13      2.73188255e-12      4.23741565e-14      5.25144472e-13      4.25025283e-14      2.65618455e-12      1.26498245e-14      1.52271356e-05      7.41979073e-05      0.000137407525      9.28241013e-07      6.53673592e-07      9.72092951e-06      7.23346962e-07      1.42494596e-05      0.00057274461       1.09338573e-06      1.31238442e-08      3.52154666e-06      3.71719301e-05      4.95195975e-06      5.02827189e-08      2.15192244e-08      2.54414825e-07      0.000526517821      1.85243861e-08      0.000207548876      7.85310633e-14      3.93139227e-09      1.93507479e-08      1.75602185e-07      2.48033268e-08      1.03223824e-08      1.73738308e-10      2.78111909e-11      1.61736035e-12      9.10546078e-07      3.70919619e-10      1.00796736e-11      2.87377938e-06      1.00823227e-07      1.55912912e-08      1.04290108e-07      1.29834128e-07      4.86276234e-11      8.59306805e-10      7.53224622e-08      3.24805533e-08      4.13939737e-09      2.69634192e-13      3.07215434e-09      2.68627528e-08      7.96917869e-10      1.97441201e-09      4.94580644e-09      4.88093226e-10      1.75160944e-15      6.29528364e-15      7.38675929e-16      1.44571669e-09      1.33052096e-09      1.12362866e-09      2.82459524e-14      1.82728956e-13      5.18621779e-13      1.80704659e-12      4.48946472e-09      6.38771287e-10      8.30954373e-13      9.21967179e-11      9.79532722e-14      1.45034874e-11      
